"Year","SalesTerritoryGroup2","SalesPerson","Month","Value Column Name","Value"
"2018","United Kingdom","Jae Pak","April","% Cont.","1"
"2018","United Kingdom","Jae Pak","April","% Cont. GT","0.014478780237802191"
"2018","United Kingdom","Jae Pak","April","Quota","816867"
"2018","United Kingdom","Jae Pak","April","Sales - Quota","-260272"
"2018","United Kingdom","Jae Pak","April","Variance","-0.31862224817503954"
"2018","United Kingdom","Jae Pak","May","Sales","634359"
"2018","United Kingdom","Jae Pak","May","May -","634359"
"2018","United Kingdom","Jae Pak","May","% Cont.","1"
"2018","United Kingdom","Jae Pak","May","% Cont. GT","0.015280923838122988"
"2018","United Kingdom","Jae Pak","May","Quota","217482"
"2018","United Kingdom","Jae Pak","May","Sales - Quota","416877"
"2018","United Kingdom","Jae Pak","May","Variance","1.9168344966479984"
"2018","United Kingdom","Jae Pak","June","Sales","175059"
"2018","United Kingdom","Jae Pak","June","June -","175059"
"2018","United Kingdom","Jae Pak","June","% Cont.","1"
"2018","United Kingdom","Jae Pak","June","% Cont. GT","0.00379795292092276"
"2018","United Kingdom","Jae Pak","June","Quota","787157"
"2018","United Kingdom","Jae Pak","June","Sales - Quota","-612098"
"2018","United Kingdom","Jae Pak","June","Variance","-0.7776059921972363"
"2018","United Kingdom","Jae Pak","July","Sales","486263"
"2018","United Kingdom","Jae Pak","July","July -","486263"
"2018","United Kingdom","Jae Pak","July","% Cont.","1"
"2018","United Kingdom","Jae Pak","July","% Cont. GT","0.015313236921686246"
"2018","United Kingdom","Jae Pak","July","Quota","706815"
"2018","United Kingdom","Jae Pak","July","Sales - Quota","-220552"
"2018","United Kingdom","Jae Pak","July","Variance","-0.31203638858824445"
"2018","United Kingdom","Jae Pak","August","Sales","879505"
"2018","United Kingdom","Jae Pak","August","August -","879505"
"2018","United Kingdom","Jae Pak","August","% Cont.","1"
"2018","United Kingdom","Jae Pak","August","% Cont. GT","0.02264077028305942"
"2018","United Kingdom","Jae Pak","August","Quota","877119"
"2018","United Kingdom","Jae Pak","August","Sales - Quota","2386"
"2018","United Kingdom","Jae Pak","August","Variance","0.0027202694275235174"
"2018","United Kingdom","Jae Pak","September","Sales","334462"
"2018","United Kingdom","Jae Pak","September","September -","334462"
"2018","United Kingdom","Jae Pak","September","% Cont.","1"
"2018","United Kingdom","Jae Pak","September","% Cont. GT","0.007676193728618091"
"2018","United Kingdom","Jae Pak","September","Quota","105943"
"2018","United Kingdom","Jae Pak","September","Sales - Quota","228519"
"2018","United Kingdom","Jae Pak","September","Variance","2.1569995186090636"
"2018","United Kingdom","Jae Pak","October","Sales","367166"
"2018","United Kingdom","Jae Pak","October","October -","367166"
"2018","United Kingdom","Jae Pak","October","% Cont.","1"
"2018","United Kingdom","Jae Pak","October","% Cont. GT","0.010239605812188359"
"2018","United Kingdom","Jae Pak","October","Quota","480075"
"2018","United Kingdom","Jae Pak","October","Sales - Quota","-112909"
"2018","United Kingdom","Jae Pak","October","Variance","-0.23519033484351404"
"2018","United Kingdom","Jae Pak","November","Sales","700083"
"2018","United Kingdom","Jae Pak","November","November -","700083"
"2018","United Kingdom","Jae Pak","November","% Cont.","1"
"2018","United Kingdom","Jae Pak","November","% Cont. GT","0.015277626500015695"
"2018","United Kingdom","Jae Pak","November","Quota","303070"
"2018","United Kingdom","Jae Pak","November","Sales - Quota","397013"
"2018","United Kingdom","Jae Pak","November","Variance","1.3099712937605177"
"2018","United Kingdom","Jae Pak","December","Sales","114244"
"2018","United Kingdom","Jae Pak","December","December -","114244"
"2018","United Kingdom","Jae Pak","December","% Cont.","1"
"2018","United Kingdom","Jae Pak","December","% Cont. GT","0.0026310250219097366"
"2018","United Kingdom","Jae Pak","December","Quota","122777"
"2018","United Kingdom","Jae Pak","December","Sales - Quota","-8533"
"2018","United Kingdom","Jae Pak","December","Variance","-0.06949998778272803"
"2018","United States","David Campbell","January","Sales","160827"
"2018","United States","David Campbell","January","January -","160827"
"2018","United States","David Campbell","January","% Cont.","0.09333422318687505"
"2018","United States","David Campbell","January","% Cont. GT","0.00427980994151823"
"2018","United States","David Campbell","January","Quota","243784"
"2018","United States","David Campbell","January","Sales - Quota","-82957"
"2018","United States","David Campbell","January","Variance","-0.3402889443113576"
"2018","United States","David Campbell","February","Sales","794272"
"2018","United States","David Campbell","February","February -","794272"
"2018","United States","David Campbell","February","% Cont.","0.274642827257645"
"2018","United States","David Campbell","February","% Cont. GT","0.01611181956679847"
"2018","United States","David Campbell","February","Quota","703954"
"2018","United States","David Campbell","February","Sales - Quota","90318"
"2018","United States","David Campbell","February","Variance","0.12830099694014097"
"2018","United States","David Campbell","March","Sales","436347"
"2018","United States","David Campbell","March","March -","436347"
"2018","United States","David Campbell","March","% Cont.","0.18059068272314494"
"2018","United States","David Campbell","March","% Cont. GT","0.009899828769308424"
"2018","United States","David Campbell","March","Quota","913771"
"2018","United States","David Campbell","March","Sales - Quota","-477424"
"2018","United States","David Campbell","March","Variance","-0.5224766380198103"
"2018","United States","David Campbell","April","Sales","995224"
"2018","United States","David Campbell","April","April -","995224"
"2018","United States","David Campbell","April","% Cont.","0.404886510834684"
"2018","United States","David Campbell","April","% Cont. GT","0.025888895127312406"
"2018","United States","David Campbell","April","Quota","512433"
"2018","United States","David Campbell","April","Sales - Quota","482791"
"2018","United States","David Campbell","April","Variance","0.9421543889640208"
"2018","United States","David Campbell","May","Sales","759767"
"2018","United States","David Campbell","May","May -","759767"
"2018","United States","David Campbell","May","% Cont.","0.4399340591383218"
"2018","United States","David Campbell","May","% Cont. GT","0.01830184747393698"
"2018","United States","David Campbell","May","Quota","432729"
"2018","United States","David Campbell","May","Sales - Quota","327038"
"2018","United States","David Campbell","May","Variance","0.7557570673562437"
"2018","United States","David Campbell","June","Sales","164881"
"2018","United States","David Campbell","June","June -","164881"
"2018","United States","David Campbell","June","% Cont.","0.07128056522620678"
"2018","United States","David Campbell","June","% Cont. GT","0.003577138425071922"
"2018","United States","David Campbell","June","Quota","237821"
"2018","United States","David Campbell","June","Sales - Quota","-72940"
"2018","United States","David Campbell","June","Variance","-0.3067012585095513"
"2018","United States","David Campbell","July","Sales","854187"
"2018","United States","David Campbell","July","July -","854187"
"2018","United States","David Campbell","July","% Cont.","0.2759406579647015"
"2018","United States","David Campbell","July","% Cont. GT","0.026899780378980945"
"2018","United States","David Campbell","July","Quota","120698"
"2018","United States","David Campbell","July","Sales - Quota","733489"
"2018","United States","David Campbell","July","Variance","6.077060100415914"
"2018","United States","David Campbell","August","Sales","850918"
"2018","United States","David Campbell","August","August -","850918"
"2018","United States","David Campbell","August","% Cont.","0.4666960276556384"
"2018","United States","David Campbell","August","% Cont. GT","0.021904865768495183"
"2018","United States","David Campbell","August","Quota","441348"
"2018","United States","David Campbell","August","Sales - Quota","409570"
"2018","United States","David Campbell","August","Variance","0.9279978610982716"
"2018","United States","David Campbell","September","Sales","463531"
"2018","United States","David Campbell","September","September -","463531"
"2018","United States","David Campbell","September","% Cont.","0.2042536559399909"
"2018","United States","David Campbell","September","% Cont. GT","0.010638439509481113"
"2018","United States","David Campbell","September","Quota","451859"
"2018","United States","David Campbell","September","Sales - Quota","11672"
"2018","United States","David Campbell","September","Variance","0.025831066770828956"
"2018","United States","David Campbell","October","Sales","853731"
"2018","United States","David Campbell","October","October -","853731"
"2018","United States","David Campbell","October","% Cont.","0.26896993014660014"
"2018","United States","David Campbell","October","% Cont. GT","0.023809037083077897"
"2018","United States","David Campbell","October","Quota","272213"
"2018","United States","David Campbell","October","Sales - Quota","581518"
"2018","United States","David Campbell","October","Variance","2.136260942717651"
"2018","United States","David Campbell","November","Sales","609712"
"2018","United States","David Campbell","November","November -","609712"
"2018","United States","David Campbell","November","% Cont.","0.25761060200769226"
"2018","United States","David Campbell","November","% Cont. GT","0.013305496931903173"
"2018","United States","David Campbell","November","Quota","685504"
"2018","United States","David Campbell","November","Sales - Quota","-75792"
"2018","United States","David Campbell","November","Variance","-0.11056390626458783"
"2018","United States","David Campbell","December","Sales","434909"
"2018","United States","David Campbell","December","December -","434909"
"2018","United States","David Campbell","December","% Cont.","0.21216708409721335"
"2018","United States","David Campbell","December","% Cont. GT","0.010015899839411624"
"2018","United States","David Campbell","December","Quota","762478"
"2018","United States","David Campbell","December","Sales - Quota","-327569"
"2018","United States","David Campbell","December","Variance","-0.42961108386078023"
"2018","United States","Pamela Ansman-Wolfe","January","Sales","192599"
"2018","United States","Pamela Ansman-Wolfe","January","January -","192599"
"2018","United States","Pamela Ansman-Wolfe","January","% Cont.","0.11177276235687383"
"2018","United States","Pamela Ansman-Wolfe","January","% Cont. GT","0.005125303058108834"
"2018","United States","Pamela Ansman-Wolfe","January","Quota","657838"
"2018","United States","Pamela Ansman-Wolfe","January","Sales - Quota","-465239"
"2018","United States","Pamela Ansman-Wolfe","January","Variance","-0.7072242710211328"
"2018","United States","Pamela Ansman-Wolfe","February","Sales","459532"
"2018","United States","Pamela Ansman-Wolfe","February","February -","459532"
"2018","United States","Pamela Ansman-Wolfe","February","% Cont.","0.15889665970267128"
"2018","United States","Pamela Ansman-Wolfe","February","% Cont. GT","0.009321613589765262"
"2018","United States","Pamela Ansman-Wolfe","February","Quota","513848"
"2018","United States","Pamela Ansman-Wolfe","February","Sales - Quota","-54316"
"2018","United States","Pamela Ansman-Wolfe","February","Variance","-0.10570441064283602"
"2018","United States","Pamela Ansman-Wolfe","March","Sales","680271"
"2018","United States","Pamela Ansman-Wolfe","March","March -","680271"
"2018","United States","Pamela Ansman-Wolfe","March","% Cont.","0.28154336875641756"
"2018","United States","Pamela Ansman-Wolfe","March","% Cont. GT","0.015433969791762543"
"2018","United States","Pamela Ansman-Wolfe","March","Quota","664777"
"2018","United States","Pamela Ansman-Wolfe","March","Sales - Quota","15494"
"2018","United States","Pamela Ansman-Wolfe","March","Variance","0.023307063872546732"
"2018","United States","Pamela Ansman-Wolfe","April","Sales","169870"
"2018","United States","Pamela Ansman-Wolfe","April","April -","169870"
"2018","United States","Pamela Ansman-Wolfe","April","% Cont.","0.06910813203408255"
"2018","United States","Pamela Ansman-Wolfe","April","% Cont. GT","0.0044188510478812395"
"2018","United States","Pamela Ansman-Wolfe","April","Quota","880999"
"2018","United States","Pamela Ansman-Wolfe","April","Sales - Quota","-711129"
"2018","United States","Pamela Ansman-Wolfe","April","Variance","-0.8071847981666268"
"2018","United States","Pamela Ansman-Wolfe","May","Sales","101200"
"2018","United States","Pamela Ansman-Wolfe","May","May -","101200"
"2018","United States","Pamela Ansman-Wolfe","May","% Cont.","0.058598658252856685"
"2018","United States","Pamela Ansman-Wolfe","May","% Cont. GT","0.0024377828523250186"
"2018","United States","Pamela Ansman-Wolfe","May","Quota","428851"
"2018","United States","Pamela Ansman-Wolfe","May","Sales - Quota","-327651"
"2018","United States","Pamela Ansman-Wolfe","May","Variance","-0.7640206038927273"
"2018","United States","Pamela Ansman-Wolfe","June","Sales","678244"
"2018","United States","Pamela Ansman-Wolfe","June","June -","678244"
"2018","United States","Pamela Ansman-Wolfe","June","% Cont.","0.29321520175935"
"2018","United States","Pamela Ansman-Wolfe","June","% Cont. GT","0.014714689224194909"
"2018","United States","Pamela Ansman-Wolfe","June","Quota","946043"
"2018","United States","Pamela Ansman-Wolfe","June","Sales - Quota","-267799"
"2018","United States","Pamela Ansman-Wolfe","June","Variance","-0.28307275673515897"
"2018","United States","Pamela Ansman-Wolfe","July","Sales","746030"
"2018","United States","Pamela Ansman-Wolfe","July","July -","746030"
"2018","United States","Pamela Ansman-Wolfe","July","% Cont.","0.24100110287490475"
"2018","United States","Pamela Ansman-Wolfe","July","% Cont. GT","0.023493735161189706"
"2018","United States","Pamela Ansman-Wolfe","July","Quota","268019"
