Date.Quarter,Product.Category-Subcategory.Category,Product.Category-Subcategory.Subcategory,Product.Brand,Customer.Geography.Continent,Customer.Geography.Country,Customer.Geography.State,Customer.Geography.City,Customer.Name,Store.Square Meters,Store.State,Store.Status,Sales.Total Cost,Sales.Margin,Sales.Sales Amount
Q2,Audio,MP4&MP3,Contoso,North America,United States,New York,New York,Oliver Stipanov,,Online,,29.700000000000003,28.539,58.239000000000004
Q3,Audio,MP4&MP3,Contoso,North America,United States,New York,New York,Oliver Stipanov,,Online,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,New York,New York,Oliver Stipanov,,Online,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,New York,Westbury,Jana Manová,"2,000",Kansas,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,New York,Westbury,Jana Manová,"2,000",Kansas,,168.98,274.72,443.7
Q3,Audio,MP4&MP3,Contoso,North America,United States,New York,Westbury,Jana Manová,"2,000",Kansas,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,New York,Westbury,Jana Manová,"2,000",Kansas,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,North Carolina,Greenville,Jerome Adams,,Online,,44.028,32.82795000000001,76.85595
Q2,Audio,MP4&MP3,Contoso,North America,United States,North Carolina,Greenville,Jerome Adams,,Online,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,North Carolina,Greenville,Jerome Adams,,Online,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,North Carolina,Greenville,Jerome Adams,,Online,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Ohio,Maumee,Roger Smith,,Online,,396.56,800.3600000000001,1196.92
Q2,Audio,MP4&MP3,Contoso,North America,United States,Ohio,Maumee,Roger Smith,,Online,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,Ohio,Maumee,Roger Smith,,Online,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,Ohio,Maumee,Roger Smith,,Online,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Oregon,Portland,Timothy Montgomery,,Online,,221.832,197.856,419.688
Q2,Audio,MP4&MP3,Contoso,North America,United States,Oregon,Portland,Timothy Montgomery,,Online,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,Oregon,Portland,Timothy Montgomery,,Online,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,Oregon,Portland,Timothy Montgomery,,Online,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Bloomsburg,Magdalena Nash,"1,120",Hawaii,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Bloomsburg,Magdalena Nash,"1,120",Hawaii,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Bloomsburg,Magdalena Nash,"1,120",Hawaii,,84.49,170.51,255
Q4,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Bloomsburg,Magdalena Nash,"1,120",Hawaii,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Coraopolis,Scott Espinoza,,Online,,106.69,125.31,232
Q2,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Coraopolis,Scott Espinoza,,Online,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Coraopolis,Scott Espinoza,,Online,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Coraopolis,Scott Espinoza,,Online,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Gibsonia,Joanne Rivera,"2,000",Connecticut,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Gibsonia,Joanne Rivera,"2,000",Connecticut,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Gibsonia,Joanne Rivera,"2,000",Connecticut,,330.948,323.9244,654.8724
Q4,Audio,MP4&MP3,Contoso,North America,United States,Pennsylvania,Gibsonia,Joanne Rivera,"2,000",Connecticut,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Rhode Island,Providence,Nick Langworthy,"1,260",Rhode Island,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,Rhode Island,Providence,Nick Langworthy,"1,260",Rhode Island,,247.69799999999998,194.48829,442.18629
Q3,Audio,MP4&MP3,Contoso,North America,United States,Rhode Island,Providence,Nick Langworthy,"1,260",Rhode Island,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,Rhode Island,Providence,Nick Langworthy,"1,260",Rhode Island,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,South Dakota,Martin,Valerie Davis,,Online,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,South Dakota,Martin,Valerie Davis,,Online,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,South Dakota,Martin,Valerie Davis,,Online,,71.44,83.92000000000002,155.36
Q4,Audio,MP4&MP3,Contoso,North America,United States,South Dakota,Martin,Valerie Davis,,Online,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Tennessee,Gallatin,John Pelaez,,Online,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,Tennessee,Gallatin,John Pelaez,,Online,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,Tennessee,Gallatin,John Pelaez,,Online,,264.168,253.962,518.13
Q4,Audio,MP4&MP3,Contoso,North America,United States,Tennessee,Gallatin,John Pelaez,,Online,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Tennessee,Knoxville,Kiara La Trobe,,Online,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,Tennessee,Knoxville,Kiara La Trobe,,Online,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,Tennessee,Knoxville,Kiara La Trobe,,Online,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,Tennessee,Knoxville,Kiara La Trobe,,Online,,198.28,328.36480000000006,526.6448
Q1,Audio,MP4&MP3,Contoso,North America,United States,Virginia,Johnson City,Nehuén Quintana,"1,330",Washington DC,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,Virginia,Johnson City,Nehuén Quintana,"1,330",Washington DC,,,,
Q3,Audio,MP4&MP3,Contoso,North America,United States,Virginia,Johnson City,Nehuén Quintana,"1,330",Washington DC,,273.024,255.39570000000003,528.4197
Q4,Audio,MP4&MP3,Contoso,North America,United States,Virginia,Johnson City,Nehuén Quintana,"1,330",Washington DC,,,,
Q1,Audio,MP4&MP3,Contoso,North America,United States,Washington,Vancouver,Willie King,,Online,,,,
Q2,Audio,MP4&MP3,Contoso,North America,United States,Washington,Vancouver,Willie King,,Online,,107.16,95.5848,202.7448
Q3,Audio,MP4&MP3,Contoso,North America,United States,Washington,Vancouver,Willie King,,Online,,,,
Q4,Audio,MP4&MP3,Contoso,North America,United States,Washington,Vancouver,Willie King,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Australia,Australia,New South Wales,Kenthurst,Amelia Kolios,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Australia,Australia,New South Wales,Kenthurst,Amelia Kolios,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Australia,Australia,New South Wales,Kenthurst,Amelia Kolios,,Online,,392.28,625.96,1018.24
Q4,Audio,Recording Pen,Wide World Importers,Australia,Australia,New South Wales,Kenthurst,Amelia Kolios,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Australia,Australia,New South Wales,Upper Eden Creek,Jake Hannam,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Australia,Australia,New South Wales,Upper Eden Creek,Jake Hannam,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Australia,Australia,New South Wales,Upper Eden Creek,Jake Hannam,,Online,,275.85,258.01649999999995,533.8665
Q4,Audio,Recording Pen,Wide World Importers,Australia,Australia,New South Wales,Upper Eden Creek,Jake Hannam,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Australia,Australia,South Australia,Mcharg Creek,Piper Cordeaux,"3,000",South Australia,,,,
Q2,Audio,Recording Pen,Wide World Importers,Australia,Australia,South Australia,Mcharg Creek,Piper Cordeaux,"3,000",South Australia,,,,
Q3,Audio,Recording Pen,Wide World Importers,Australia,Australia,South Australia,Mcharg Creek,Piper Cordeaux,"3,000",South Australia,,332.96,391.04,724
Q4,Audio,Recording Pen,Wide World Importers,Australia,Australia,South Australia,Mcharg Creek,Piper Cordeaux,"3,000",South Australia,,,,
Q1,Audio,Recording Pen,Wide World Importers,Australia,Australia,Tasmania,Karanja,Katie Pearse,,Online,,82.755,79.2045,161.9595
Q2,Audio,Recording Pen,Wide World Importers,Australia,Australia,Tasmania,Karanja,Katie Pearse,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Australia,Australia,Tasmania,Karanja,Katie Pearse,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Australia,Australia,Tasmania,Karanja,Katie Pearse,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Australia,Australia,Western Australia,Lynwood,Michael Raws,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Australia,Australia,Western Australia,Lynwood,Michael Raws,,Online,,275.85,258.01649999999995,533.8665
Q3,Audio,Recording Pen,Wide World Importers,Australia,Australia,Western Australia,Lynwood,Michael Raws,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Australia,Australia,Western Australia,Lynwood,Michael Raws,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,France,Bretagne,Rennes,Normand LaGarde,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,France,Bretagne,Rennes,Normand LaGarde,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,France,Bretagne,Rennes,Normand LaGarde,,Online,,305.8,234.02000000000004,539.82
Q4,Audio,Recording Pen,Wide World Importers,Europe,France,Bretagne,Rennes,Normand LaGarde,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,France,Midi-Pyrénées,Foix,Iva Boutot,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,France,Midi-Pyrénées,Foix,Iva Boutot,,Online,,706.104,1425.0959999999998,2131.2
Q3,Audio,Recording Pen,Wide World Importers,Europe,France,Midi-Pyrénées,Foix,Iva Boutot,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,France,Midi-Pyrénées,Foix,Iva Boutot,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,France,Pays de la Loire,Nantes,Aubine Jodoin,245,Corse,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,France,Pays de la Loire,Nantes,Aubine Jodoin,245,Corse,,91.95,84.00599999999999,175.956
Q3,Audio,Recording Pen,Wide World Importers,Europe,France,Pays de la Loire,Nantes,Aubine Jodoin,245,Corse,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,France,Pays de la Loire,Nantes,Aubine Jodoin,245,Corse,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,France,Poitou-Charentes,Rochefort,Laurence Labbé,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,France,Poitou-Charentes,Rochefort,Laurence Labbé,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,France,Poitou-Charentes,Rochefort,Laurence Labbé,,Online,,98.07,177.20999999999998,275.28
Q4,Audio,Recording Pen,Wide World Importers,Europe,France,Poitou-Charentes,Rochefort,Laurence Labbé,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Kandern,Jens Konig,"2,800",Mecklenburg-Vorpommern,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Kandern,Jens Konig,"2,800",Mecklenburg-Vorpommern,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Kandern,Jens Konig,"2,800",Mecklenburg-Vorpommern,,76.45,55.505999999999986,131.956
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Kandern,Jens Konig,"2,800",Mecklenburg-Vorpommern,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Karlsruhe Südweststadt,Sabine Freitag,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Karlsruhe Südweststadt,Sabine Freitag,,Online,,382.25,285.02750000000003,667.2775
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Karlsruhe Südweststadt,Sabine Freitag,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Karlsruhe Südweststadt,Sabine Freitag,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Stuttgart Nord,Kathrin Schneider,"2,000",Freistaat Thüringen,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Stuttgart Nord,Kathrin Schneider,"2,000",Freistaat Thüringen,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Stuttgart Nord,Kathrin Schneider,"2,000",Freistaat Thüringen,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Baden-Württemberg,Stuttgart Nord,Kathrin Schneider,"2,000",Freistaat Thüringen,,299.664,351.93600000000004,651.6
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Aschaffenburg,Leah Barth,560,Freie Hansestadt Bremen,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Aschaffenburg,Leah Barth,560,Freie Hansestadt Bremen,,286.308,219.132,505.44
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Aschaffenburg,Leah Barth,560,Freie Hansestadt Bremen,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Aschaffenburg,Leah Barth,560,Freie Hansestadt Bremen,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Böhmfeld,Florian Winkel,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Böhmfeld,Florian Winkel,,Online,,137.61,97.21169999999998,234.8217
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Böhmfeld,Florian Winkel,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Böhmfeld,Florian Winkel,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Niedermurach,Klaudia König,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Niedermurach,Klaudia König,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Niedermurach,Klaudia König,,Online,,166.48,195.52,362
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Bayern,Niedermurach,Klaudia König,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Sachsen,Crimmitschau,Silke Faust,"2,000",Freistaat Thüringen,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Sachsen,Crimmitschau,Silke Faust,"2,000",Freistaat Thüringen,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Sachsen,Crimmitschau,Silke Faust,"2,000",Freistaat Thüringen,,74.916,70.065,144.981
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Freistaat Sachsen,Crimmitschau,Silke Faust,"2,000",Freistaat Thüringen,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Hessen,Fritzlar,Silke Frei,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Hessen,Fritzlar,Silke Frei,,Online,,79.53,56.19,135.72
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Hessen,Fritzlar,Silke Frei,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Hessen,Fritzlar,Silke Frei,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Hessen,Marburg,Sebastian Baier,,Online,,76.45,73.49999999999999,149.95
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Hessen,Marburg,Sebastian Baier,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Hessen,Marburg,Sebastian Baier,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Hessen,Marburg,Sebastian Baier,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Niedersachsen,Ilsede,Karin Eggers,"2,000",Freistaat Thüringen,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Niedersachsen,Ilsede,Karin Eggers,"2,000",Freistaat Thüringen,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Niedersachsen,Ilsede,Karin Eggers,"2,000",Freistaat Thüringen,,79.53,76.47,156
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Niedersachsen,Ilsede,Karin Eggers,"2,000",Freistaat Thüringen,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Germany,Sachsen-Anhalt,Breitenhagen,Michelle Trommler,"2,000",Sachsen-Anhalt,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Germany,Sachsen-Anhalt,Breitenhagen,Michelle Trommler,"2,000",Sachsen-Anhalt,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Germany,Sachsen-Anhalt,Breitenhagen,Michelle Trommler,"2,000",Sachsen-Anhalt,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Germany,Sachsen-Anhalt,Breitenhagen,Michelle Trommler,"2,000",Sachsen-Anhalt,,166.48,191.9,358.38
Q1,Audio,Recording Pen,Wide World Importers,Europe,Italy,Asti,Viatosto,Celio Angelo,"2,100",Pesaro,,367.8,360.018,727.818
Q2,Audio,Recording Pen,Wide World Importers,Europe,Italy,Asti,Viatosto,Celio Angelo,"2,100",Pesaro,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Italy,Asti,Viatosto,Celio Angelo,"2,100",Pesaro,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Italy,Asti,Viatosto,Celio Angelo,"2,100",Pesaro,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Italy,Bolzano,Cauria,Rolando Endrizzi,"2,100",Pesaro,,159.06,152.94,312
Q2,Audio,Recording Pen,Wide World Importers,Europe,Italy,Bolzano,Cauria,Rolando Endrizzi,"2,100",Pesaro,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Italy,Bolzano,Cauria,Rolando Endrizzi,"2,100",Pesaro,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Italy,Bolzano,Cauria,Rolando Endrizzi,"2,100",Pesaro,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Noord-Brabant,Steensel,Hadassah van Eck,,Online,,214.731,160.137,374.868
Q2,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Noord-Brabant,Steensel,Hadassah van Eck,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Noord-Brabant,Steensel,Hadassah van Eck,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Noord-Brabant,Steensel,Hadassah van Eck,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Utrecht,Maarssen,Rubén Verhage,"1,085",Drenthe,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Utrecht,Maarssen,Rubén Verhage,"1,085",Drenthe,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Utrecht,Maarssen,Rubén Verhage,"1,085",Drenthe,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Utrecht,Maarssen,Rubén Verhage,"1,085",Drenthe,,264.789,430.515,695.304
Q1,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Utrecht,Utrecht,Storm van Meeteren,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Utrecht,Utrecht,Storm van Meeteren,,Online,,91.95,104.00099999999999,195.951
Q3,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Utrecht,Utrecht,Storm van Meeteren,,Online,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Utrecht,Utrecht,Storm van Meeteren,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Zuid-Holland,Alphen aan den Rijn,Tjomme Zuidgeest,"1,540",Friesland,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Zuid-Holland,Alphen aan den Rijn,Tjomme Zuidgeest,"1,540",Friesland,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Zuid-Holland,Alphen aan den Rijn,Tjomme Zuidgeest,"1,540",Friesland,,183.9,212.001,395.901
Q4,Audio,Recording Pen,Wide World Importers,Europe,Netherlands,Zuid-Holland,Alphen aan den Rijn,Tjomme Zuidgeest,"1,540",Friesland,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Daventry,Blisworth,Callum Thompson,"1,300",Armagh,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Daventry,Blisworth,Callum Thompson,"1,300",Armagh,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Daventry,Blisworth,Callum Thompson,"1,300",Armagh,,397.65,304.35,702
Q4,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Daventry,Blisworth,Callum Thompson,"1,300",Armagh,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,East Dorset,Verwood,Bailey Hope,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,East Dorset,Verwood,Bailey Hope,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,East Dorset,Verwood,Bailey Hope,,Online,,196.14,366.26,562.4
Q4,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,East Dorset,Verwood,Bailey Hope,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Highland,Tote,Maisie Harvey,"2,100",Blaenau Gwent,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Highland,Tote,Maisie Harvey,"2,100",Blaenau Gwent,,137.61,110.7072,248.3172
Q3,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Highland,Tote,Maisie Harvey,"2,100",Blaenau Gwent,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Highland,Tote,Maisie Harvey,"2,100",Blaenau Gwent,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Leicester,Stanton Under Bardon,Michael Gould,,Online,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Leicester,Stanton Under Bardon,Michael Gould,,Online,,,,
Q3,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Leicester,Stanton Under Bardon,Michael Gould,,Online,,305.8,293.99999999999994,599.8
Q4,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Leicester,Stanton Under Bardon,Michael Gould,,Online,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Northumberland,Sharperton,Jordan Marsden,"1,800",Belfast,,,,
Q2,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Northumberland,Sharperton,Jordan Marsden,"1,800",Belfast,,143.154,103.95000000000002,247.104
Q3,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Northumberland,Sharperton,Jordan Marsden,"1,800",Belfast,,,,
Q4,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Northumberland,Sharperton,Jordan Marsden,"1,800",Belfast,,,,
Q1,Audio,Recording Pen,Wide World Importers,Europe,United Kingdom,Scottish Borders,Midlem,Taylor Reeves,,Online,,196.14,312.98,509.12
