Order Date,Invoice Date,Shipping Date,Bill To Address,Shipping Address,Company Name,Company Address,Date,Phone,Invoice Number,Item Code,Description,Value Column Name,Value
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D19401","Invoice-D19401","Quantity","60"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D19401","Invoice-D19401","Unit Price","309"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D19401","Invoice-D19401","Discount","42"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D19401","Invoice-D19401","Price","18498"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D22668","Invoice-D22668","Quantity","38"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D22668","Invoice-D22668","Unit Price","433"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D22668","Invoice-D22668","Discount","30"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D22668","Invoice-D22668","Price","16424"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D22956","Invoice-D22956","Quantity","36"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D22956","Invoice-D22956","Unit Price","252"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D22956","Invoice-D22956","Discount","46"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D22956","Invoice-D22956","Price","9026"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23084","Invoice-D23084","Quantity","44"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23084","Invoice-D23084","Unit Price","479"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23084","Invoice-D23084","Discount","48"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23084","Invoice-D23084","Price","21028"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23110","Invoice-D23110","Quantity","45"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23110","Invoice-D23110","Unit Price","355"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23110","Invoice-D23110","Discount","46"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23110","Invoice-D23110","Price","15929"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23662","Invoice-D23662","Quantity","56"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23662","Invoice-D23662","Unit Price","473"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23662","Invoice-D23662","Discount","46"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D23662","Invoice-D23662","Price","26442"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D24527","Invoice-D24527","Quantity","58"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D24527","Invoice-D24527","Unit Price","162"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D24527","Invoice-D24527","Discount","54"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D24527","Invoice-D24527","Price","9342"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D26705","Invoice-D26705","Quantity","49"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D26705","Invoice-D26705","Unit Price","479"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D26705","Invoice-D26705","Discount","32"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D26705","Invoice-D26705","Price","23439"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D29424","Invoice-D29424","Quantity","54"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D29424","Invoice-D29424","Unit Price","199"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D29424","Invoice-D29424","Discount","51"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D29424","Invoice-D29424","Price","10695"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D29634","Invoice-D29634","Quantity","39"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D29634","Invoice-D29634","Unit Price","459"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D29634","Invoice-D29634","Discount","50"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D29634","Invoice-D29634","Price","17851"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D31251","Invoice-D31251","Quantity","57"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D31251","Invoice-D31251","Unit Price","263"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D31251","Invoice-D31251","Discount","49"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D31251","Invoice-D31251","Price","14942"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D31852","Invoice-D31852","Quantity","37"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D31852","Invoice-D31852","Unit Price","251"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D31852","Invoice-D31852","Discount","68"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D31852","Invoice-D31852","Price","9219"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D34003","Invoice-D34003","Quantity","39"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D34003","Invoice-D34003","Unit Price","122"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D34003","Invoice-D34003","Discount","66"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D34003","Invoice-D34003","Price","4692"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D34103","Invoice-D34103","Quantity","33"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D34103","Invoice-D34103","Unit Price","170"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D34103","Invoice-D34103","Discount","35"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D34103","Invoice-D34103","Price","5575"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D35869","Invoice-D35869","Quantity","40"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D35869","Invoice-D35869","Unit Price","479"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D35869","Invoice-D35869","Discount","68"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D35869","Invoice-D35869","Price","19092"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D37764","Invoice-D37764","Quantity","38"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D37764","Invoice-D37764","Unit Price","331"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D37764","Invoice-D37764","Discount","64"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D37764","Invoice-D37764","Price","12514"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D40148","Invoice-D40148","Quantity","41"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D40148","Invoice-D40148","Unit Price","393"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D40148","Invoice-D40148","Discount","68"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D40148","Invoice-D40148","Price","16045"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D41850","Invoice-D41850","Quantity","53"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D41850","Invoice-D41850","Unit Price","233"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D41850","Invoice-D41850","Discount","45"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D41850","Invoice-D41850","Price","12304"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D43764","Invoice-D43764","Quantity","35"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D43764","Invoice-D43764","Unit Price","328"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D43764","Invoice-D43764","Discount","47"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D43764","Invoice-D43764","Price","11433"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D49666","Invoice-D49666","Quantity","51"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D49666","Invoice-D49666","Unit Price","223"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D49666","Invoice-D49666","Discount","41"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D49666","Invoice-D49666","Price","11332"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D49846","Invoice-D49846","Quantity","53"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D49846","Invoice-D49846","Unit Price","130"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D49846","Invoice-D49846","Discount","47"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D49846","Invoice-D49846","Price","6843"
