Time.FiscalYear,Store.Chain,Item.Category,Store.Territory,Item.Segment,Item.Buyer,Sales.TotalSales,Sales.TotalSalesLY,Sales.TotalUnits
2014,Fashions Direct,010-Womens,OH,4456,"Barrett, Galvin",29.97,,3
2014,Fashions Direct,010-Womens,OH,4456,"Carr, Slade",5.99,,1
2014,Fashions Direct,010-Womens,OH,4377,"Petty, Perry",2820.860000000001,,284
2014,Fashions Direct,010-Womens,OH,4377,"Long, Amy",1272.73,,129
2014,Fashions Direct,010-Womens,OH,4377,"Barrett, Galvin",1219.7900000000002,,121
2014,Fashions Direct,010-Womens,OH,4377,"Buchanan, Alma",1018.9300000000001,299.70000000000005,143
2014,Fashions Direct,010-Womens,OH,4377,"Wright, Howard",547.1,,68
2014,Fashions Direct,010-Womens,OH,4377,"Gentry, Elizabeth",518.3000000000001,,40
2014,Fashions Direct,010-Womens,OH,4377,"Carr, Slade",193.83999999999997,,22
2014,Fashions Direct,010-Womens,OH,4327,"Buchanan, Alma",7579.609999999999,7578.109999999999,1142
2014,Fashions Direct,010-Womens,OH,4338,"Petty, Perry",4061.760000000001,,421
2014,Fashions Direct,010-Womens,OH,4338,"Buchanan, Alma",1254.81,1191.31,183
2014,Fashions Direct,010-Womens,OH,4338,"Wright, Howard",752.5600000000001,,100
2014,Fashions Direct,010-Womens,OH,4338,"Carr, Slade",413.67,,50
2014,Fashions Direct,010-Womens,OH,4338,"Hubbard, Quintessa",389.74,,26
2014,Fashions Direct,010-Womens,OH,4338,"Ray, Violet",139.85,139.85,19
2014,Fashions Direct,010-Womens,OH,4214,"Buchanan, Alma",4701.28,4695.28,614
2014,Fashions Direct,010-Womens,OH,4214,"Carr, Slade",1129.3799999999999,1129.3799999999999,116
2014,Fashions Direct,010-Womens,OH,4214,"Ward, Kermit",324.43000000000006,324.43000000000006,72
2014,Fashions Direct,010-Womens,OH,4214,"Mendez, Jerry",69.9,69.9,12
2014,Fashions Direct,010-Womens,OH,4312,"Buchanan, Alma",5856.670000000001,5755.6900000000005,954
2014,Fashions Direct,010-Womens,OH,4312,"Hubbard, Quintessa",50.96,31.96,11
2014,Fashions Direct,010-Womens,OH,4312,"Clemons, Uma",22,22,10
2014,Fashions Direct,010-Womens,OH,4213,"Buchanan, Alma",4544.790000000001,4421.580000000001,535
2014,Fashions Direct,010-Womens,OH,4213,"Carr, Slade",1358.37,1358.37,186
2014,Fashions Direct,010-Womens,OH,4213,"Lynn, Farrah",12.99,12.99,1
2014,Fashions Direct,010-Womens,OH,4276,"Buchanan, Alma",2852.8200000000006,,233
2014,Fashions Direct,010-Womens,OH,4276,"Petty, Perry",2131.71,,217
2014,Fashions Direct,010-Womens,OH,4276,"Long, Amy",542.98,,42
2014,Fashions Direct,010-Womens,OH,4276,"Carr, Slade",147.84,95.88,18
2014,Fashions Direct,010-Womens,OH,4276,"Hubbard, Quintessa",64.95,,5
2014,Fashions Direct,010-Womens,OH,4276,"Wright, Howard",44.980000000000004,,13
2014,Fashions Direct,010-Womens,OH,4037,"Petty, Perry",3212.419999999999,,398
2014,Fashions Direct,010-Womens,OH,4037,"Carr, Slade",1636.54,,230
2014,Fashions Direct,010-Womens,OH,4037,"Barrett, Galvin",488.49,,51
2014,Fashions Direct,010-Womens,OH,4037,"Long, Amy",406.72,,68
2014,Fashions Direct,010-Womens,OH,4209,"Buchanan, Alma",5194.01,4853.259999999999,840
2014,Fashions Direct,010-Womens,OH,4209,"Carr, Slade",399.71,399.71,53
2014,Fashions Direct,010-Womens,OH,4209,"Clemons, Uma",101.89999999999999,101.89999999999999,16
2014,Fashions Direct,010-Womens,OH,4209,"Mendez, Jerry",5.98,5.98,2
2014,Fashions Direct,010-Womens,OH,4457,"Buchanan, Alma",1354.31,139.86,129
2014,Fashions Direct,010-Womens,OH,4457,"Wright, Howard",1152.56,218.85,178
2014,Fashions Direct,010-Womens,OH,4457,"Barrett, Galvin",869.24,,59
2014,Fashions Direct,010-Womens,OH,4457,"Carr, Slade",739.73,86.86,122
2014,Fashions Direct,010-Womens,OH,4457,"Long, Amy",731.31,,74
2014,Fashions Direct,010-Womens,OH,4457,"Petty, Perry",697.78,,112
2014,Fashions Direct,010-Womens,OH,4457,"Pierce, Amery",65.29,,11
2014,Fashions Direct,010-Womens,OH,4457,"Hubbard, Quintessa",15.02,,3
2014,Fashions Direct,010-Womens,OH,4156,"Buchanan, Alma",2143.62,1157.77,253
2014,Fashions Direct,010-Womens,OH,4156,"Wright, Howard",1402.21,681.14,253
2014,Fashions Direct,010-Womens,OH,4156,"Carr, Slade",774.33,361.38,108
2014,Fashions Direct,010-Womens,OH,4156,"Petty, Perry",725.1999999999999,,112
2014,Fashions Direct,010-Womens,OH,4156,"Barrett, Galvin",89.91,,9
2014,Fashions Direct,010-Womens,OH,4203,"Buchanan, Alma",2507.9700000000003,2491.9799999999996,293
2014,Fashions Direct,010-Womens,OH,4203,"Carr, Slade",2436.6499999999996,2443.6399999999994,439
2014,Fashions Direct,010-Womens,OH,4203,"Ward, Kermit",52.97,52.97,14
2014,Fashions Direct,010-Womens,OH,4203,"Hubbard, Quintessa",12.99,12.99,1
2014,Fashions Direct,010-Womens,OH,4203,"Lynn, Farrah",6,6,2
2014,Fashions Direct,010-Womens,OH,4091,"Long, Amy",4298.3,,574
2014,Fashions Direct,010-Womens,OH,4091,"Barrett, Galvin",639.36,,64
2014,Fashions Direct,010-Womens,OH,4311,"Buchanan, Alma",4634.050000000001,4633.050000000001,800
2014,Fashions Direct,010-Womens,OH,4311,"Carr, Slade",89.94,89.94,6
2014,Fashions Direct,010-Womens,OH,4311,"Clemons, Uma",41,41,9
2014,Fashions Direct,010-Womens,OH,4077,"Petty, Perry",3488.81,,326
2014,Fashions Direct,010-Womens,OH,4077,"Barrett, Galvin",635.4499999999999,,76
2014,Fashions Direct,010-Womens,OH,4077,"Buchanan, Alma",609.19,79.9,53
2014,Fashions Direct,010-Womens,OH,4328,"Buchanan, Alma",4682.92,4585.94,841
2014,Fashions Direct,010-Womens,OH,4328,"Hubbard, Quintessa",24,24,8
2014,Fashions Direct,010-Womens,OH,4275,"Petty, Perry",2190.99,,207
2014,Fashions Direct,010-Womens,OH,4275,"Buchanan, Alma",1616.52,,270
2014,Fashions Direct,010-Womens,OH,4275,"Carr, Slade",396.57,,43
2014,Fashions Direct,010-Womens,OH,4275,"Long, Amy",237.7,,30
2014,Fashions Direct,010-Womens,OH,4275,"Pierce, Amery",99.9,,10
2014,Fashions Direct,010-Womens,OH,4275,"Wright, Howard",7,,1
2014,Fashions Direct,010-Womens,OH,4007,"Mccray, Nayda",2811.2099999999978,2811.2099999999978,1392
2014,Fashions Direct,010-Womens,OH,4007,"Buchanan, Alma",1645.5800000000002,1645.5800000000002,833
2014,Fashions Direct,010-Womens,OH,4007,"Hubbard, Quintessa",54.89,54.89,11
2014,Fashions Direct,010-Womens,OH,4007,"Mendez, Jerry",4,4,4
2014,Fashions Direct,010-Womens,OH,4402,"Buchanan, Alma",4142.410000000002,4142.410000000002,578
2014,Fashions Direct,010-Womens,OH,4402,"Clemons, Uma",176.94,176.94,51
2014,Fashions Direct,010-Womens,OH,4215,"Buchanan, Alma",3835.73,3748.73,443
2014,Fashions Direct,010-Womens,OH,4215,"Carr, Slade",207.21,207.21,37
2014,Fashions Direct,010-Womens,OH,4036,"Carr, Slade",1568.6999999999998,,217
2014,Fashions Direct,010-Womens,OH,4036,"Petty, Perry",898.6899999999998,,124
2014,Fashions Direct,010-Womens,OH,4036,"Buchanan, Alma",731.4300000000001,219.78,77
2014,Fashions Direct,010-Womens,OH,4036,"Gentry, Elizabeth",344.62,,89
2014,Fashions Direct,010-Womens,OH,4036,"Barrett, Galvin",269.73,,27
2014,Fashions Direct,010-Womens,OH,4036,"Wright, Howard",214.62,,47
2014,Fashions Direct,010-Womens,OH,4375,"Petty, Perry",3436.2,,819
2014,Fashions Direct,010-Womens,OH,4375,"Wright, Howard",272.74,99.75,100
2014,Fashions Direct,010-Womens,OH,4375,"Carr, Slade",160.81,,25
2014,Fashions Direct,010-Womens,OH,4375,"Barrett, Galvin",31.96,,4
2014,Fashions Direct,010-Womens,OH,4375,"Buchanan, Alma",24.97,,4
2014,Fashions Direct,010-Womens,OH,4801,"Bolton, Marshall",1036.7600000000002,1036.7600000000002,459
2014,Fashions Direct,010-Womens,OH,4801,"Mccray, Nayda",846.44,314.37,396
2014,Fashions Direct,010-Womens,OH,4801,"Clemons, Uma",770.55,770.55,404
2014,Fashions Direct,010-Womens,OH,4801,"Buchanan, Alma",281.90999999999997,270.90999999999997,73
2014,Fashions Direct,010-Womens,OH,4801,"Mendez, Jerry",252.8,252.8,198
2014,Fashions Direct,010-Womens,OH,4801,"Hubbard, Quintessa",81.00999999999999,,57
2014,Fashions Direct,010-Womens,OH,4878,"Petty, Perry",1878.3100000000002,,132
2014,Fashions Direct,010-Womens,OH,4878,"Carr, Slade",913.94,,77
2014,Fashions Direct,010-Womens,OH,4878,"Barrett, Galvin",176.94,,6
2014,Fashions Direct,010-Womens,OH,4878,"Buchanan, Alma",4.970000000000001,-14.99,3
2014,Fashions Direct,010-Womens,OH,4574,"Long, Amy",690.86,,54
2014,Fashions Direct,010-Womens,OH,4574,"Petty, Perry",566.4300000000001,,64
2014,Fashions Direct,010-Womens,OH,4574,"Hubbard, Quintessa",458.98,,71
2014,Fashions Direct,010-Womens,OH,4574,"Barrett, Galvin",359.88,,12
2014,Fashions Direct,010-Womens,OH,4574,"Wright, Howard",259,,33
2014,Fashions Direct,010-Womens,OH,4574,"Buchanan, Alma",223.82,,35
2014,Fashions Direct,010-Womens,OH,4574,"Mccray, Nayda",157.84,,16
2014,Fashions Direct,010-Womens,OH,4574,"Mendez, Jerry",75.92,39.95,11
2014,Fashions Direct,010-Womens,OH,4574,"Rodriguez, Calista",3,,3
2014,Fashions Direct,010-Womens,OH,4802,"Hubbard, Quintessa",997.68,,429
2014,Fashions Direct,010-Womens,OH,4802,"Bolton, Marshall",698.98,698.98,204
2014,Fashions Direct,010-Womens,OH,4802,"Clemons, Uma",552.11,552.11,364
2014,Fashions Direct,010-Womens,OH,4802,"Mccray, Nayda",239.52,235.52,50
2014,Fashions Direct,010-Womens,OH,4802,"Buchanan, Alma",101.75,82.84,48
2014,Fashions Direct,010-Womens,OH,4802,"Mendez, Jerry",37.96,37.96,28
2014,Fashions Direct,010-Womens,OH,4536,"Petty, Perry",1469.03,,129
2014,Fashions Direct,010-Womens,OH,4536,"Wright, Howard",714.4599999999999,,59
2014,Fashions Direct,010-Womens,OH,4536,"Carr, Slade",348.66,,35
2014,Fashions Direct,010-Womens,OH,4536,"Buchanan, Alma",94.90000000000002,,10
2014,Fashions Direct,010-Womens,OH,4877,"Petty, Perry",1696.1399999999999,,143
2014,Fashions Direct,010-Womens,OH,4877,"Buchanan, Alma",352.75,,29
2014,Fashions Direct,010-Womens,OH,4877,"Long, Amy",268.87,,27
2014,Fashions Direct,010-Womens,OH,4877,"Barrett, Galvin",256.83,,17
2014,Fashions Direct,010-Womens,OH,4877,"Carr, Slade",42.980000000000004,,5
2014,Fashions Direct,010-Womens,OH,4010,"Buchanan, Alma",1986.5,1986.5,285
2014,Fashions Direct,010-Womens,OH,4010,"Clemons, Uma",438.73,438.73,79
2014,Fashions Direct,010-Womens,OH,4010,"Nash, Colorado",89.58,119.55,23
2014,Fashions Direct,010-Womens,OH,4316,"Buchanan, Alma",2382.3499999999995,2357.3499999999995,272
2014,Fashions Direct,010-Womens,OH,4454,"Long, Amy",1767.02,,192
2014,Fashions Direct,010-Womens,OH,4454,"Petty, Perry",465.5300000000001,,47
2014,Fashions Direct,010-Womens,OH,4024,"Buchanan, Alma",1417.5800000000002,1417.5800000000002,94
2014,Fashions Direct,010-Womens,OH,4024,"Ray, Violet",800.8499999999999,752.8499999999999,52
2014,Fashions Direct,010-Womens,OH,4277,"Petty, Perry",835.4,,87
2014,Fashions Direct,010-Womens,OH,4277,"Buchanan, Alma",650.4,587.41,67
2014,Fashions Direct,010-Womens,OH,4277,"Long, Amy",622.22,,48
2014,Fashions Direct,010-Womens,OH,4277,"Barrett, Galvin",104.93,,7
2014,Fashions Direct,010-Womens,OH,4277,"Wright, Howard",2,,1
2014,Fashions Direct,010-Womens,OH,4207,"Mccray, Nayda",1751.64,1744.66,589
2014,Fashions Direct,010-Womens,OH,4207,"Buchanan, Alma",431.67,431.67,169
2014,Fashions Direct,010-Womens,OH,4207,"Mendez, Jerry",11.96,11.96,4
2014,Fashions Direct,010-Womens,OH,4132,"Long, Amy",2125.42,,225
2014,Fashions Direct,010-Womens,OH,4099,"Carr, Slade",1633.41,1524.91,686
2014,Fashions Direct,010-Womens,OH,4099,"Buchanan, Alma",246,,50
2014,Fashions Direct,010-Womens,OH,4099,"Hubbard, Quintessa",119,119,29
2014,Fashions Direct,010-Womens,OH,4099,"Mendez, Jerry",86.5,86.5,32
2014,Fashions Direct,010-Womens,OH,4099,"Ferrell, Sara",33.39,10.44,13
2014,Fashions Direct,010-Womens,OH,4255,"Petty, Perry",906.85,,132
2014,Fashions Direct,010-Womens,OH,4255,"Wright, Howard",842.99,,117
2014,Fashions Direct,010-Womens,OH,4255,"Carr, Slade",91.91,,10
2014,Fashions Direct,010-Womens,OH,4255,"Mccray, Nayda",74.75,,25
2014,Fashions Direct,010-Womens,OH,4255,"Mendez, Emerald",29.9,,10
2014,Fashions Direct,010-Womens,OH,4255,"Mendez, Jerry",23.97,,3
2014,Fashions Direct,010-Womens,OH,4703,"Buchanan, Alma",1916.03,1741.01,84
2014,Fashions Direct,010-Womens,OH,4703,"Jordan, Keely",20,20,1
2014,Fashions Direct,010-Womens,OH,4703,"Ward, Kermit",11.010000000000005,77,16
2014,Fashions Direct,010-Womens,OH,4477,"Petty, Perry",1255.43,,73
2014,Fashions Direct,010-Womens,OH,4477,"Buchanan, Alma",293.33000000000004,199.9,18
2014,Fashions Direct,010-Womens,OH,4477,"Pierce, Amery",279.92,,12
2014,Fashions Direct,010-Womens,OH,4578,"Petty, Perry",1584.4899999999998,,123
2014,Fashions Direct,010-Womens,OH,4578,"Barrett, Galvin",119.96,,4
2014,Fashions Direct,010-Womens,OH,4578,"Ward, Kermit",100.94000000000001,,10
2014,Fashions Direct,010-Womens,OH,4157,"Petty, Perry",897.86,,84
2014,Fashions Direct,010-Womens,OH,4157,"Wright, Howard",355.92999999999995,280.92999999999995,73
2014,Fashions Direct,010-Womens,OH,4157,"Barrett, Galvin",269.73,,27
2014,Fashions Direct,010-Womens,OH,4157,"Buchanan, Alma",63.92,63.92,8
2014,Fashions Direct,010-Womens,OH,4126,"Buchanan, Alma",1454.49,1454.49,731
2014,Fashions Direct,010-Womens,OH,4126,"Petty, Perry",129.87,,13
2014,Fashions Direct,010-Womens,OH,4335,"Petty, Perry",904.2599999999999,,235
2014,Fashions Direct,010-Womens,OH,4335,"Wright, Howard",345.67,,42
2014,Fashions Direct,010-Womens,OH,4335,"Buchanan, Alma",92.92,,9
2014,Fashions Direct,010-Womens,OH,4335,"Carr, Slade",27.98,,4
2014,Fashions Direct,010-Womens,OH,4335,"Mendez, Jerry",15,,5
2014,Fashions Direct,010-Womens,OH,4006,"Buchanan, Alma",1001.3100000000002,1001.3100000000002,83
2014,Fashions Direct,010-Womens,OH,4006,"Ray, Violet",199.9,199.9,10
2014,Fashions Direct,010-Womens,OH,4006,"Jordan, Keely",59,59,9
2014,Fashions Direct,010-Womens,OH,4006,"Carr, Slade",58.96,10,9
2014,Fashions Direct,010-Womens,OH,4006,"Mendez, Jerry",3,3,1
2014,Fashions Direct,010-Womens,OH,4135,"Barrett, Galvin",1051.3,,106
2014,Fashions Direct,010-Womens,OH,4135,"Long, Amy",159.84,,16
2014,Fashions Direct,010-Womens,OH,4337,"Carr, Slade",505.6,,55
2014,Fashions Direct,010-Womens,OH,4337,"Petty, Perry",455.25,,56
2014,Fashions Direct,010-Womens,OH,4337,"Wright, Howard",150.89,,18
2014,Fashions Direct,010-Womens,OH,4458,"Petty, Perry",658.81,,120
2014,Fashions Direct,010-Womens,OH,4458,"Wright, Howard",390.74,207.84,49
2014,Fashions Direct,010-Womens,OH,4458,"Carr, Slade",38.94,,7
2014,Fashions Direct,010-Womens,OH,4458,"Buchanan, Alma",12.99,,1
2014,Fashions Direct,010-Womens,OH,4458,"Ray, Violet",3,,1
2014,Fashions Direct,010-Womens,OH,4225,"Buchanan, Alma",1101.5900000000001,1101.5900000000001,78
2014,Fashions Direct,010-Womens,OH,4258,"Petty, Perry",543.61,,60
2014,Fashions Direct,010-Womens,OH,4258,"Wright, Howard",435.53,,51
2014,Fashions Direct,010-Womens,OH,4258,"Hubbard, Quintessa",77.94,,6
2014,Fashions Direct,010-Womens,OH,4133,"Long, Amy",876,,88
2014,Fashions Direct,010-Womens,OH,4133,"Buchanan, Alma",94.9,,10
2014,Fashions Direct,010-Womens,OH,4318,"Hubbard, Quintessa",473.7,473.7,76
2014,Fashions Direct,010-Womens,OH,4318,"Buchanan, Alma",364.81,355.81,65
2014,Fashions Direct,010-Womens,OH,4318,"Lynn, Farrah",9,9,9
2014,Fashions Direct,010-Womens,OH,4318,"Pierce, Amery",2.99,2.99,1
2014,Fashions Direct,010-Womens,OH,4318,"Clemons, Uma",1,1,1
2014,Fashions Direct,010-Womens,OH,4453,"Long, Amy",498.50000000000006,,50
2014,Fashions Direct,010-Womens,OH,4453,"Petty, Perry",347.42,,58
2014,Fashions Direct,010-Womens,OH,4025,"Buchanan, Alma",673.26,671.26,53
2014,Fashions Direct,010-Womens,OH,4025,"Ray, Violet",155.88,155.88,12
2014,Fashions Direct,010-Womens,OH,4018,"Buchanan, Alma",586.05,586.05,179
2014,Fashions Direct,010-Womens,OH,4018,"Clemons, Uma",235.5,235.5,52
2014,Fashions Direct,010-Womens,OH,4018,"Mendez, Jerry",6,6,2
2014,Fashions Direct,010-Womens,OH,4313,"Buchanan, Alma",802.36,802.36,123
2014,Fashions Direct,010-Womens,OH,4278,"Petty, Perry",552.51,,52
2014,Fashions Direct,010-Womens,OH,4278,"Hubbard, Quintessa",110.45,,18
2014,Fashions Direct,010-Womens,OH,4278,"Buchanan, Alma",64.95,,5
2014,Fashions Direct,010-Womens,OH,4278,"Carr, Slade",9.99,,1
2014,Fashions Direct,010-Womens,OH,4403,"Buchanan, Alma",735.3999999999999,657.3799999999999,92
2014,Fashions Direct,010-Womens,OH,4575,"Mendez, Jerry",327.6,,60
2014,Fashions Direct,010-Womens,OH,4575,"Hubbard, Quintessa",159.99,,98
2014,Fashions Direct,010-Womens,OH,4575,"Barrett, Galvin",119.2,,20
2014,Fashions Direct,010-Womens,OH,4575,"Rodriguez, Calista",100.28999999999999,,14
2014,Fashions Direct,010-Womens,OH,4031,"Buchanan, Alma",358.94,336.94,81
2014,Fashions Direct,010-Womens,OH,4031,"Carr, Slade",153.83,150.83,24
2014,Fashions Direct,010-Womens,OH,4031,"Mendez, Jerry",96.96000000000001,96.96000000000001,16
2014,Fashions Direct,010-Womens,OH,4031,"Clemons, Uma",44.51,44.51,11
2014,Fashions Direct,010-Womens,OH,4031,"Ward, Kermit",33,33,13
2014,Fashions Direct,010-Womens,OH,4031,"Hubbard, Quintessa",15,15,1
2014,Fashions Direct,010-Womens,OH,4552,"Clemons, Uma",343.59999999999997,343.59999999999997,190
2014,Fashions Direct,010-Womens,OH,4552,"Hubbard, Quintessa",199,,110
2014,Fashions Direct,010-Womens,OH,4552,"Mccray, Nayda",94.39,77.87,35
2014,Fashions Direct,010-Womens,OH,4552,"Buchanan, Alma",1,1,1
2014,Fashions Direct,010-Womens,OH,4326,"Buchanan, Alma",573,573,161
2014,Fashions Direct,010-Womens,OH,4538,"Carr, Slade",363.72,,28
2014,Fashions Direct,010-Womens,OH,4538,"Buchanan, Alma",199.89999999999998,,10
2014,Fashions Direct,010-Womens,OH,4299,"Carr, Slade",533.5,532.5,136
2014,Fashions Direct,010-Womens,OH,4231,"Buchanan, Alma",348.58000000000004,342.58000000000004,46
2014,Fashions Direct,010-Womens,OH,4231,"Carr, Slade",184.86,184.86,15
2014,Fashions Direct,010-Womens,OH,4803,"Hubbard, Quintessa",396.5,,113
2014,Fashions Direct,010-Womens,OH,4803,"Mendez, Jerry",61.92,55.92,10
2014,Fashions Direct,010-Womens,OH,4803,"Petty, Perry",15,,3
2014,Fashions Direct,010-Womens,OH,4571,"Long, Amy",428.66999999999996,,33
2014,Fashions Direct,010-Womens,OH,4576,"Wright, Howard",177.01,,38
2014,Fashions Direct,010-Womens,OH,4576,"Mendez, Jerry",127.75,,37
2014,Fashions Direct,010-Womens,OH,4576,"Hubbard, Quintessa",118,,30
2014,Fashions Direct,010-Womens,OH,4576,"Petty, Perry",1.0099999999999998,,2
2014,Fashions Direct,010-Womens,OH,4090,"Long, Amy",389.22,,39
2014,Fashions Direct,010-Womens,OH,4704,"Buchanan, Alma",209.82,91.9,26
2014,Fashions Direct,010-Womens,OH,4704,"Hubbard, Quintessa",87.98,87.98,10
2014,Fashions Direct,010-Womens,OH,4704,"Barrett, Galvin",71.91,,9
2014,Fashions Direct,010-Womens,OH,4704,"Clemons, Uma",3,3,1
2014,Fashions Direct,010-Womens,OH,4208,"Buchanan, Alma",367.85,363.85,56
2014,Fashions Direct,010-Womens,OH,4317,"Buchanan, Alma",357.24,357.24,46
2014,Fashions Direct,010-Womens,OH,4323,"Ray, Violet",272.96000000000004,233.96,9
2014,Fashions Direct,010-Womens,OH,4323,"Buchanan, Alma",79.96,79.96,4
2014,Fashions Direct,010-Womens,OH,4206,"Carr, Slade",196.55,195.55,21
2014,Fashions Direct,010-Womens,OH,4206,"Buchanan, Alma",150.85000000000002,150.85000000000002,23
2014,Fashions Direct,010-Womens,OH,4879,"Carr, Slade",325.4,,163
2014,Fashions Direct,010-Womens,OH,4879,"Buchanan, Alma",19.490000000000002,,10
2014,Fashions Direct,010-Womens,OH,4224,"Buchanan, Alma",299.86,299.86,16
2014,Fashions Direct,010-Womens,OH,4556,"Mccray, Nayda",167.79,,21
2014,Fashions Direct,010-Womens,OH,4556,"Hubbard, Quintessa",118.85,,15
2014,Fashions Direct,010-Womens,OH,4032,"Buchanan, Alma",235.2,105.33000000000001,39
2014,Fashions Direct,010-Womens,OH,4032,"Ray, Violet",39.96,39.96,4
2014,Fashions Direct,010-Womens,OH,4555,"Mccray, Nayda",233.61,,39
2014,Fashions Direct,010-Womens,OH,4137,"Long, Amy",219.54000000000002,,17
2014,Fashions Direct,010-Womens,OH,4652,"Bolton, Marshall",200.71,200.71,48
2014,Fashions Direct,010-Womens,OH,4374,"Long, Amy",191.07999999999998,,32
2014,Fashions Direct,010-Womens,OH,4806,"Buchanan, Alma",137.41000000000003,117.4,25
2014,Fashions Direct,010-Womens,OH,4806,"Hubbard, Quintessa",34.989999999999995,,7
2014,Fashions Direct,010-Womens,OH,4806,"Mendez, Jerry",16.98,13.98,3
2014,Fashions Direct,010-Womens,OH,4257,"Buchanan, Alma",183.79,182.79,25
2014,Fashions Direct,010-Womens,OH,4004,"Carr, Slade",169.66,169.66,34
2014,Fashions Direct,010-Womens,OH,4379,"Petty, Perry",137.19,,15
2014,Fashions Direct,010-Womens,OH,4379,"Carr, Slade",29.97,,3
2014,Fashions Direct,010-Womens,OH,4324,"Buchanan, Alma",162.97,162.97,4
2014,Fashions Direct,010-Womens,OH,4537,"Barrett, Galvin",101.13,,8
2014,Fashions Direct,010-Womens,OH,4537,"Petty, Perry",17.990000000000002,,3
2014,Fashions Direct,010-Womens,OH,4805,"Hubbard, Quintessa",112.02,,63
2014,Fashions Direct,010-Womens,OH,4394,"Barrett, Galvin",74.95,,5
2014,Fashions Direct,010-Womens,OH,4394,"Petty, Perry",23.96,,4
