Opportunities.Campaign Name,Opportunities.DaysToClose,Opportunities.Opportunity Owner Name,Opportunities.Close %,Opportunities.Forecast %
Consumer Tradeshow,94,Eric Gruber,100,0
Consumer Tradeshow,96,Eric Gruber,100,0
Consumer Tradeshow,98,Eric Gruber,0,0
Consumer Tradeshow,100,Eric Gruber,0,0
Consumer Tradeshow,102,Eric Gruber,0,0
Consumer Tradeshow,104,Eric Gruber,100,0
Consumer Tradeshow,116,Eric Gruber,0,0
Consumer Tradeshow,103,Eric Gruber,0,0
Customer Care Campaign,38,Eric Gruber,0,0
Customer Care Campaign,46,Eric Gruber,0,0
Customer Care Campaign,52,Eric Gruber,0,0
Customer Care Campaign,54,Eric Gruber,0,0
Customer Care Campaign,56,Eric Gruber,0,0
Customer Care Campaign,58,Eric Gruber,0,0
Customer Care Campaign,60,Eric Gruber,0,0
Customer Care Campaign,62,Eric Gruber,0,0
Customer Care Campaign,64,Eric Gruber,0,0
Customer Care Campaign,66,Eric Gruber,0,0
Customer Care Campaign,68,Eric Gruber,0,0
Customer Care Campaign,69,Eric Gruber,0,0
Customer Care Campaign,70,Eric Gruber,100,0
Customer Care Campaign,72,Eric Gruber,100,69
Customer Care Campaign,74,Eric Gruber,0,0
Customer Care Campaign,75,Eric Gruber,0,0
Customer Care Campaign,76,Eric Gruber,100,0
Customer Care Campaign,77,Eric Gruber,0,0
Customer Care Campaign,78,Eric Gruber,100,0
Customer Care Campaign,80,Eric Gruber,0,0
Customer Care Campaign,82,Eric Gruber,0,0
Customer Care Campaign,83,Eric Gruber,0,0
Customer Care Campaign,84,Eric Gruber,100,0
Customer Care Campaign,86,Eric Gruber,0,0
Customer Care Campaign,88,Eric Gruber,100,129
Customer Care Campaign,89,Eric Gruber,100,0
Customer Care Campaign,90,Eric Gruber,0,0
Customer Care Campaign,91,Eric Gruber,0,0
Customer Care Campaign,92,Eric Gruber,0,0
Customer Care Campaign,94,Eric Gruber,100,72
Customer Care Campaign,96,Eric Gruber,100,0
Customer Care Campaign,97,Eric Gruber,0,0
Customer Care Campaign,98,Eric Gruber,0,0
Customer Care Campaign,100,Eric Gruber,0,0
Customer Care Campaign,102,Eric Gruber,100,96.33333333333334
Customer Care Campaign,104,Eric Gruber,100,97
Customer Care Campaign,106,Eric Gruber,100,0
Customer Care Campaign,108,Eric Gruber,75,98
Customer Care Campaign,110,Eric Gruber,100,63
Customer Care Campaign,112,Eric Gruber,0,0
Customer Care Campaign,114,Eric Gruber,0,0
Customer Care Campaign,116,Eric Gruber,100,139
Customer Care Campaign,118,Eric Gruber,100,112.99999999999999
Customer Care Campaign,103,Eric Gruber,0,0
Customer Care Campaign,87,Eric Gruber,0,0
Customer Care Campaign,107,Eric Gruber,0,0
Customer Follow-up,56,Eric Gruber,0,0
Customer Follow-up,58,Eric Gruber,0,0
Customer Follow-up,62,Eric Gruber,0,0
Customer Follow-up,64,Eric Gruber,0,0
Customer Follow-up,66,Eric Gruber,0,0
Customer Follow-up,68,Eric Gruber,100,68
Customer Follow-up,70,Eric Gruber,100,0
Customer Follow-up,72,Eric Gruber,0,0
Customer Follow-up,74,Eric Gruber,100,0
Customer Follow-up,76,Eric Gruber,100,110.00000000000001
Customer Follow-up,77,Eric Gruber,0,0
Customer Follow-up,78,Eric Gruber,100,0
Customer Follow-up,80,Eric Gruber,0,0
Customer Follow-up,82,Eric Gruber,0,0
Customer Follow-up,84,Eric Gruber,100,56.00000000000001
Customer Follow-up,86,Eric Gruber,0,0
Customer Follow-up,88,Eric Gruber,0,0
Customer Follow-up,89,Eric Gruber,0,0
Customer Follow-up,90,Eric Gruber,100,108
Customer Follow-up,91,Eric Gruber,0,0
Customer Follow-up,92,Eric Gruber,100,126
Customer Follow-up,94,Eric Gruber,0,0
Customer Follow-up,96,Eric Gruber,100,0
Customer Follow-up,98,Eric Gruber,66.66666666666666,57.99999999999999
Customer Follow-up,100,Eric Gruber,0,0
Customer Follow-up,102,Eric Gruber,0,0
Customer Follow-up,104,Eric Gruber,66.66666666666666,68
Customer Follow-up,106,Eric Gruber,0,0
Market Trends Newsletter,52,Eric Gruber,0,0
Market Trends Newsletter,56,Eric Gruber,0,0
Market Trends Newsletter,58,Eric Gruber,0,0
Market Trends Newsletter,62,Eric Gruber,0,0
Market Trends Newsletter,63,Eric Gruber,0,0
Market Trends Newsletter,64,Eric Gruber,0,0
Market Trends Newsletter,66,Eric Gruber,0,0
Market Trends Newsletter,68,Eric Gruber,0,0
Market Trends Newsletter,70,Eric Gruber,0,0
Market Trends Newsletter,72,Eric Gruber,0,0
Market Trends Newsletter,74,Eric Gruber,100,0
Market Trends Newsletter,76,Eric Gruber,100,0
Market Trends Newsletter,77,Eric Gruber,0,0
Market Trends Newsletter,78,Eric Gruber,100,0
Market Trends Newsletter,80,Eric Gruber,0,0
Market Trends Newsletter,82,Eric Gruber,0,0
Market Trends Newsletter,83,Eric Gruber,0,0
Market Trends Newsletter,84,Eric Gruber,0,0
Market Trends Newsletter,86,Eric Gruber,0,0
Market Trends Newsletter,88,Eric Gruber,33.33333333333333,0
Market Trends Newsletter,90,Eric Gruber,33.33333333333333,0
Market Trends Newsletter,92,Eric Gruber,100,55.00000000000001
Market Trends Newsletter,94,Eric Gruber,0,0
Market Trends Newsletter,96,Eric Gruber,0,0
Market Trends Newsletter,98,Eric Gruber,0,0
Market Trends Newsletter,100,Eric Gruber,0,0
Market Trends Newsletter,102,Eric Gruber,0,0
Market Trends Newsletter,104,Eric Gruber,0,0
Market Trends Newsletter,108,Eric Gruber,0,0
Market Trends Newsletter,112,Eric Gruber,0,0
Market Trends Newsletter,103,Eric Gruber,0,0
Monthly Newsletter,52,Eric Gruber,0,0
Monthly Newsletter,56,Eric Gruber,0,0
Monthly Newsletter,58,Eric Gruber,0,0
Monthly Newsletter,62,Eric Gruber,0,0
Monthly Newsletter,64,Eric Gruber,0,0
Monthly Newsletter,66,Eric Gruber,0,0
Monthly Newsletter,68,Eric Gruber,0,0
Monthly Newsletter,70,Eric Gruber,0,0
Monthly Newsletter,72,Eric Gruber,0,0
Monthly Newsletter,74,Eric Gruber,0,0
Monthly Newsletter,76,Eric Gruber,100,153
Monthly Newsletter,77,Eric Gruber,0,0
Monthly Newsletter,78,Eric Gruber,100,0
Monthly Newsletter,80,Eric Gruber,100,0
Monthly Newsletter,81,Eric Gruber,0,0
Monthly Newsletter,82,Eric Gruber,66.66666666666666,89
Monthly Newsletter,84,Eric Gruber,0,0
Monthly Newsletter,86,Eric Gruber,0,0
Monthly Newsletter,88,Eric Gruber,40,57.99999999999999
Monthly Newsletter,89,Eric Gruber,0,0
Monthly Newsletter,90,Eric Gruber,50,93.75
Monthly Newsletter,91,Eric Gruber,0,0
Monthly Newsletter,92,Eric Gruber,66.66666666666666,139
Monthly Newsletter,94,Eric Gruber,50,0
Monthly Newsletter,95,Eric Gruber,0,0
Monthly Newsletter,96,Eric Gruber,10,0
Monthly Newsletter,97,Eric Gruber,0,0
Monthly Newsletter,98,Eric Gruber,0,0
Monthly Newsletter,100,Eric Gruber,0,0
Monthly Newsletter,102,Eric Gruber,50,98
Monthly Newsletter,104,Eric Gruber,16.666666666666664,0
Monthly Newsletter,106,Eric Gruber,0,0
Monthly Newsletter,110,Eric Gruber,12.5,0
Monthly Newsletter,114,Eric Gruber,0,0
Monthly Newsletter,116,Eric Gruber,100,95.5
Monthly Newsletter,118,Eric Gruber,100,0
New Product Releases,52,Eric Gruber,0,0
New Product Releases,56,Eric Gruber,0,0
New Product Releases,58,Eric Gruber,0,0
New Product Releases,60,Eric Gruber,0,0
New Product Releases,62,Eric Gruber,0,0
New Product Releases,63,Eric Gruber,0,0
New Product Releases,64,Eric Gruber,0,0
New Product Releases,66,Eric Gruber,0,0
New Product Releases,68,Eric Gruber,100,73
New Product Releases,69,Eric Gruber,0,0
New Product Releases,70,Eric Gruber,0,0
New Product Releases,72,Eric Gruber,0,0
New Product Releases,74,Eric Gruber,100,69
New Product Releases,75,Eric Gruber,0,0
New Product Releases,76,Eric Gruber,100,132
New Product Releases,77,Eric Gruber,0,0
New Product Releases,78,Eric Gruber,100,96
New Product Releases,80,Eric Gruber,0,0
New Product Releases,82,Eric Gruber,100,91
New Product Releases,83,Eric Gruber,0,0
New Product Releases,84,Eric Gruber,0,0
New Product Releases,86,Eric Gruber,0,0
New Product Releases,88,Eric Gruber,66.66666666666666,99
New Product Releases,89,Eric Gruber,50,0
New Product Releases,90,Eric Gruber,15.384615384615385,105
New Product Releases,91,Eric Gruber,0,0
New Product Releases,92,Eric Gruber,57.14285714285714,86
New Product Releases,94,Eric Gruber,0,0
New Product Releases,95,Eric Gruber,0,0
New Product Releases,96,Eric Gruber,0,0
New Product Releases,97,Eric Gruber,0,0
New Product Releases,98,Eric Gruber,0,0
New Product Releases,100,Eric Gruber,0,0
New Product Releases,102,Eric Gruber,0,0
New Product Releases,104,Eric Gruber,0,0
New Product Releases,110,Eric Gruber,0,0
New Product Releases,112,Eric Gruber,0,0
New Product Releases,103,Eric Gruber,0,0
Twitter,52,Eric Gruber,0,0
Twitter,56,Eric Gruber,0,0
Twitter,58,Eric Gruber,0,0
Twitter,62,Eric Gruber,0,0
Twitter,64,Eric Gruber,100,0
Twitter,66,Eric Gruber,0,0
Twitter,68,Eric Gruber,0,0
Twitter,69,Eric Gruber,0,0
Twitter,70,Eric Gruber,0,0
Twitter,72,Eric Gruber,0,0
Twitter,74,Eric Gruber,100,0
Twitter,76,Eric Gruber,100,0
Twitter,78,Eric Gruber,100,0
Twitter,80,Eric Gruber,0,0
Twitter,82,Eric Gruber,66.66666666666666,0
Twitter,83,Eric Gruber,0,0
Twitter,84,Eric Gruber,0,0
Twitter,86,Eric Gruber,0,0
Twitter,88,Eric Gruber,50,0
Twitter,89,Eric Gruber,50,0
Twitter,90,Eric Gruber,0,0
Twitter,92,Eric Gruber,0,0
Twitter,94,Eric Gruber,0,0
Twitter,95,Eric Gruber,0,0
Twitter,96,Eric Gruber,0,0
Twitter,98,Eric Gruber,0,0
Twitter,104,Eric Gruber,0,0
Twitter,108,Eric Gruber,0,0
(Blank),34,Greg Winston,0,0
(Blank),38,Greg Winston,0,0
(Blank),40,Greg Winston,0,0
(Blank),44,Greg Winston,0,0
(Blank),45,Greg Winston,0,0
(Blank),46,Greg Winston,0,0
(Blank),48,Greg Winston,0,0
(Blank),50,Greg Winston,100,0
(Blank),52,Greg Winston,0,0
(Blank),54,Greg Winston,0,0
(Blank),56,Greg Winston,100,80.5
(Blank),58,Greg Winston,100,100.66666666666666
(Blank),59,Greg Winston,0,0
(Blank),60,Greg Winston,100,76
(Blank),62,Greg Winston,0,0
(Blank),63,Greg Winston,0,0
(Blank),64,Greg Winston,100,94.33333333333334
(Blank),66,Greg Winston,100,91
(Blank),68,Greg Winston,100,52.5
(Blank),69,Greg Winston,0,0
(Blank),70,Greg Winston,100,116.5
(Blank),71,Greg Winston,0,0
(Blank),72,Greg Winston,100,96.5
(Blank),73,Greg Winston,0,0
(Blank),74,Greg Winston,100,82.65
(Blank),75,Greg Winston,100,63
(Blank),76,Greg Winston,94.64285714285714,155
(Blank),77,Greg Winston,0,0
(Blank),78,Greg Winston,74.35897435897436,67.2
(Blank),80,Greg Winston,61.53846153846154,88.33333333333333
(Blank),81,Greg Winston,0,0
(Blank),82,Greg Winston,42.10526315789473,69.19999999999999
(Blank),83,Greg Winston,0,0
(Blank),84,Greg Winston,36.36363636363637,109.5
(Blank),85,Greg Winston,0,0
(Blank),86,Greg Winston,68.75,83.1
(Blank),88,Greg Winston,52.20588235294118,114.9
(Blank),89,Greg Winston,25,73
(Blank),90,Greg Winston,47.88732394366197,98.1
(Blank),91,Greg Winston,0,0
(Blank),92,Greg Winston,35.714285714285715,102.60000000000001
(Blank),94,Greg Winston,51.42857142857142,70.8
(Blank),95,Greg Winston,0,0
(Blank),96,Greg Winston,15.11627906976744,101.4
(Blank),97,Greg Winston,0,0
(Blank),98,Greg Winston,0,0
(Blank),100,Greg Winston,94.87179487179486,120.30000000000001
(Blank),102,Greg Winston,36.6412213740458,90.75
(Blank),104,Greg Winston,28.57142857142857,137.9
(Blank),106,Greg Winston,0,0
(Blank),108,Greg Winston,44.230769230769226,79.4
(Blank),110,Greg Winston,10.81081081081081,119
(Blank),112,Greg Winston,0,0
(Blank),114,Greg Winston,83.87096774193549,98.3
(Blank),116,Greg Winston,97.87234042553192,152.8
(Blank),118,Greg Winston,100,107.3
Consumer Tradeshow,34,Greg Winston,0,0
Consumer Tradeshow,44,Greg Winston,0,0
Consumer Tradeshow,46,Greg Winston,0,0
Consumer Tradeshow,48,Greg Winston,0,0
Consumer Tradeshow,50,Greg Winston,0,0
Consumer Tradeshow,52,Greg Winston,0,0
Consumer Tradeshow,54,Greg Winston,0,0
Consumer Tradeshow,58,Greg Winston,100,0
Consumer Tradeshow,60,Greg Winston,100,88
Consumer Tradeshow,62,Greg Winston,0,0
Consumer Tradeshow,63,Greg Winston,0,0
Consumer Tradeshow,64,Greg Winston,100,77
Consumer Tradeshow,66,Greg Winston,100,0
Consumer Tradeshow,68,Greg Winston,100,0
Consumer Tradeshow,69,Greg Winston,0,0
Consumer Tradeshow,70,Greg Winston,100,0
Consumer Tradeshow,72,Greg Winston,100,136
Consumer Tradeshow,74,Greg Winston,100,101
Consumer Tradeshow,75,Greg Winston,0,0
Consumer Tradeshow,76,Greg Winston,100,98
Consumer Tradeshow,77,Greg Winston,0,0
Consumer Tradeshow,78,Greg Winston,50,0
Consumer Tradeshow,80,Greg Winston,75,130
Consumer Tradeshow,82,Greg Winston,0,0
Consumer Tradeshow,83,Greg Winston,0,0
Consumer Tradeshow,84,Greg Winston,50,67
Consumer Tradeshow,85,Greg Winston,0,0
Consumer Tradeshow,86,Greg Winston,100,52
Consumer Tradeshow,88,Greg Winston,25,61
Consumer Tradeshow,89,Greg Winston,60,69
Consumer Tradeshow,90,Greg Winston,0,0
Consumer Tradeshow,91,Greg Winston,0,0
Consumer Tradeshow,92,Greg Winston,0,0
Consumer Tradeshow,94,Greg Winston,100,0
Consumer Tradeshow,96,Greg Winston,50,0
Consumer Tradeshow,98,Greg Winston,33.33333333333333,0
Consumer Tradeshow,100,Greg Winston,100,0
Consumer Tradeshow,102,Greg Winston,50,62
Consumer Tradeshow,104,Greg Winston,50,0
Consumer Tradeshow,116,Greg Winston,100,0
Consumer Tradeshow,103,Greg Winston,0,0
Customer Care Campaign,38,Greg Winston,0,0
Customer Care Campaign,46,Greg Winston,0,0
Customer Care Campaign,52,Greg Winston,0,0
Customer Care Campaign,54,Greg Winston,0,0
Customer Care Campaign,56,Greg Winston,0,0
Customer Care Campaign,58,Greg Winston,0,0
Customer Care Campaign,60,Greg Winston,0,0
Customer Care Campaign,62,Greg Winston,0,0
Customer Care Campaign,64,Greg Winston,100,0
Customer Care Campaign,66,Greg Winston,0,0
Customer Care Campaign,68,Greg Winston,0,0
Customer Care Campaign,69,Greg Winston,0,0
Customer Care Campaign,70,Greg Winston,100,94
Customer Care Campaign,72,Greg Winston,100,0
Customer Care Campaign,74,Greg Winston,100,115.99999999999999
Customer Care Campaign,75,Greg Winston,0,0
Customer Care Campaign,76,Greg Winston,0,0
Customer Care Campaign,77,Greg Winston,0,0
Customer Care Campaign,78,Greg Winston,100,0
Customer Care Campaign,80,Greg Winston,0,0
Customer Care Campaign,82,Greg Winston,0,0
Customer Care Campaign,83,Greg Winston,0,0
Customer Care Campaign,84,Greg Winston,0,0
Customer Care Campaign,86,Greg Winston,100,129
Customer Care Campaign,88,Greg Winston,100,95
Customer Care Campaign,89,Greg Winston,0,0
Customer Care Campaign,90,Greg Winston,100,77
Customer Care Campaign,91,Greg Winston,0,0
Customer Care Campaign,92,Greg Winston,50,0
Customer Care Campaign,94,Greg Winston,100,113.99999999999999
Customer Care Campaign,96,Greg Winston,80,80
Customer Care Campaign,97,Greg Winston,0,0
Customer Care Campaign,98,Greg Winston,50,0
Customer Care Campaign,100,Greg Winston,100,141
Customer Care Campaign,102,Greg Winston,100,96.5
Customer Care Campaign,104,Greg Winston,100,75.5
Customer Care Campaign,106,Greg Winston,0,0
Customer Care Campaign,108,Greg Winston,50,64
Customer Care Campaign,110,Greg Winston,100,56.00000000000001
Customer Care Campaign,112,Greg Winston,0,0
Customer Care Campaign,114,Greg Winston,100,117
Customer Care Campaign,116,Greg Winston,100,113.5
Customer Care Campaign,118,Greg Winston,100,104
Customer Care Campaign,103,Greg Winston,100,0
Customer Care Campaign,87,Greg Winston,0,0
Customer Care Campaign,107,Greg Winston,0,0
Customer Follow-up,56,Greg Winston,0,0
Customer Follow-up,58,Greg Winston,0,0
Customer Follow-up,62,Greg Winston,0,0
Customer Follow-up,64,Greg Winston,0,0
Customer Follow-up,66,Greg Winston,0,0
Customer Follow-up,68,Greg Winston,0,0
Customer Follow-up,70,Greg Winston,0,0
Customer Follow-up,72,Greg Winston,0,0
Customer Follow-up,74,Greg Winston,100,0
Customer Follow-up,76,Greg Winston,100,129
Customer Follow-up,77,Greg Winston,0,0
Customer Follow-up,78,Greg Winston,0,0
Customer Follow-up,80,Greg Winston,0,0
Customer Follow-up,82,Greg Winston,100,126
Customer Follow-up,84,Greg Winston,100,98
Customer Follow-up,86,Greg Winston,0,0
Customer Follow-up,88,Greg Winston,100,84
Customer Follow-up,89,Greg Winston,0,0
Customer Follow-up,90,Greg Winston,100,97
Customer Follow-up,91,Greg Winston,0,0
Customer Follow-up,92,Greg Winston,100,90
Customer Follow-up,94,Greg Winston,0,0
Customer Follow-up,96,Greg Winston,0,0
Customer Follow-up,98,Greg Winston,75,86
Customer Follow-up,100,Greg Winston,0,0
Customer Follow-up,102,Greg Winston,60,103
Customer Follow-up,104,Greg Winston,50,98
Customer Follow-up,106,Greg Winston,100,94
Market Trends Newsletter,52,Greg Winston,0,0
Market Trends Newsletter,56,Greg Winston,0,0
Market Trends Newsletter,58,Greg Winston,0,0
Market Trends Newsletter,62,Greg Winston,0,0
Market Trends Newsletter,63,Greg Winston,0,0
Market Trends Newsletter,64,Greg Winston,0,0
Market Trends Newsletter,66,Greg Winston,0,0
Market Trends Newsletter,68,Greg Winston,100,0
Market Trends Newsletter,70,Greg Winston,0,0
Market Trends Newsletter,72,Greg Winston,0,0
Market Trends Newsletter,74,Greg Winston,100,0
Market Trends Newsletter,76,Greg Winston,100,0
Market Trends Newsletter,77,Greg Winston,0,0
Market Trends Newsletter,78,Greg Winston,100,0
Market Trends Newsletter,80,Greg Winston,0,0
Market Trends Newsletter,82,Greg Winston,0,0
Market Trends Newsletter,83,Greg Winston,0,0
Market Trends Newsletter,84,Greg Winston,50,0
Market Trends Newsletter,86,Greg Winston,0,0
Market Trends Newsletter,88,Greg Winston,50,0
Market Trends Newsletter,90,Greg Winston,66.66666666666666,0
Market Trends Newsletter,92,Greg Winston,33.33333333333333,0
Market Trends Newsletter,94,Greg Winston,0,0
Market Trends Newsletter,96,Greg Winston,0,0
Market Trends Newsletter,98,Greg Winston,0,0
Market Trends Newsletter,100,Greg Winston,0,0
Market Trends Newsletter,102,Greg Winston,0,0
Market Trends Newsletter,104,Greg Winston,0,0
Market Trends Newsletter,108,Greg Winston,0,0
Market Trends Newsletter,112,Greg Winston,0,0
Market Trends Newsletter,103,Greg Winston,0,0
Monthly Newsletter,52,Greg Winston,0,0
Monthly Newsletter,56,Greg Winston,0,0
Monthly Newsletter,58,Greg Winston,0,0
Monthly Newsletter,62,Greg Winston,0,0
Monthly Newsletter,64,Greg Winston,0,0
Monthly Newsletter,66,Greg Winston,0,0
Monthly Newsletter,68,Greg Winston,100,0
Monthly Newsletter,70,Greg Winston,100,0
Monthly Newsletter,72,Greg Winston,0,0
Monthly Newsletter,74,Greg Winston,25,0
Monthly Newsletter,76,Greg Winston,100,114.99999999999999
Monthly Newsletter,77,Greg Winston,0,0
Monthly Newsletter,78,Greg Winston,100,59
Monthly Newsletter,80,Greg Winston,33.33333333333333,0
Monthly Newsletter,81,Greg Winston,0,0
Monthly Newsletter,82,Greg Winston,83.33333333333334,79.5
Monthly Newsletter,84,Greg Winston,14.285714285714285,0
Monthly Newsletter,86,Greg Winston,100,0
Monthly Newsletter,88,Greg Winston,40,95
Monthly Newsletter,89,Greg Winston,0,0
Monthly Newsletter,90,Greg Winston,50,104.66666666666666
Monthly Newsletter,91,Greg Winston,0,0
Monthly Newsletter,92,Greg Winston,54.54545454545454,91.5
Monthly Newsletter,94,Greg Winston,20,0
Monthly Newsletter,95,Greg Winston,0,0
Monthly Newsletter,96,Greg Winston,8.333333333333332,0
Monthly Newsletter,97,Greg Winston,0,0
Monthly Newsletter,98,Greg Winston,0,0
Monthly Newsletter,100,Greg Winston,100,120
Monthly Newsletter,102,Greg Winston,25,109.00000000000001
Monthly Newsletter,104,Greg Winston,0,0
Monthly Newsletter,106,Greg Winston,0,0
Monthly Newsletter,110,Greg Winston,0,0
Monthly Newsletter,114,Greg Winston,100,0
Monthly Newsletter,116,Greg Winston,100,71
Monthly Newsletter,118,Greg Winston,100,0
New Product Releases,52,Greg Winston,0,0
New Product Releases,56,Greg Winston,0,0
New Product Releases,58,Greg Winston,0,0
New Product Releases,60,Greg Winston,0,0
New Product Releases,62,Greg Winston,0,0
New Product Releases,63,Greg Winston,0,0
New Product Releases,64,Greg Winston,100,0
New Product Releases,66,Greg Winston,0,0
New Product Releases,68,Greg Winston,100,73
New Product Releases,69,Greg Winston,0,0
New Product Releases,70,Greg Winston,100,85
New Product Releases,72,Greg Winston,0,0
New Product Releases,74,Greg Winston,100,154
New Product Releases,75,Greg Winston,100,0
New Product Releases,76,Greg Winston,100,122
New Product Releases,77,Greg Winston,0,0
New Product Releases,78,Greg Winston,100,66
New Product Releases,80,Greg Winston,0,0
New Product Releases,82,Greg Winston,0,0
New Product Releases,83,Greg Winston,0,0
New Product Releases,84,Greg Winston,50,0
New Product Releases,86,Greg Winston,0,0
New Product Releases,88,Greg Winston,40,0
New Product Releases,89,Greg Winston,0,0
New Product Releases,90,Greg Winston,44.44444444444444,81.5
New Product Releases,91,Greg Winston,0,0
New Product Releases,92,Greg Winston,83.33333333333334,93.5
New Product Releases,94,Greg Winston,0,0
New Product Releases,95,Greg Winston,0,0
New Product Releases,96,Greg Winston,0,0
New Product Releases,97,Greg Winston,0,0
New Product Releases,98,Greg Winston,0,0
New Product Releases,100,Greg Winston,0,0
New Product Releases,102,Greg Winston,0,0
New Product Releases,104,Greg Winston,0,0
New Product Releases,110,Greg Winston,0,0
New Product Releases,112,Greg Winston,0,0
New Product Releases,103,Greg Winston,0,0
Twitter,52,Greg Winston,0,0
Twitter,56,Greg Winston,0,0
Twitter,58,Greg Winston,0,0
Twitter,62,Greg Winston,0,0
Twitter,64,Greg Winston,0,0
Twitter,66,Greg Winston,0,0
Twitter,68,Greg Winston,100,0
Twitter,69,Greg Winston,0,0
Twitter,70,Greg Winston,0,0
Twitter,72,Greg Winston,0,0
Twitter,74,Greg Winston,100,0
Twitter,76,Greg Winston,100,0
Twitter,78,Greg Winston,0,0
Twitter,80,Greg Winston,0,0
Twitter,82,Greg Winston,100,0
Twitter,83,Greg Winston,0,0
Twitter,84,Greg Winston,100,0
Twitter,86,Greg Winston,0,0
Twitter,88,Greg Winston,60,0
Twitter,89,Greg Winston,0,0
Twitter,90,Greg Winston,25,0
Twitter,92,Greg Winston,0,0
Twitter,94,Greg Winston,0,0
Twitter,95,Greg Winston,0,0
Twitter,96,Greg Winston,0,0
Twitter,98,Greg Winston,0,0
Twitter,104,Greg Winston,0,0
Twitter,108,Greg Winston,0,0
(Blank),34,Alan Steiner,0,0
(Blank),38,Alan Steiner,0,0
(Blank),40,Alan Steiner,0,0
(Blank),44,Alan Steiner,0,0
(Blank),45,Alan Steiner,0,0
(Blank),46,Alan Steiner,0,0
(Blank),48,Alan Steiner,0,0
(Blank),50,Alan Steiner,100,0
(Blank),52,Alan Steiner,0,0
(Blank),54,Alan Steiner,0,0
(Blank),56,Alan Steiner,100,0
(Blank),58,Alan Steiner,100,107
(Blank),59,Alan Steiner,0,0
(Blank),60,Alan Steiner,0,0
(Blank),62,Alan Steiner,0,0
(Blank),63,Alan Steiner,0,0
(Blank),64,Alan Steiner,100,102
(Blank),66,Alan Steiner,100,135
(Blank),68,Alan Steiner,100,73
(Blank),69,Alan Steiner,0,0
(Blank),70,Alan Steiner,100,116.75
(Blank),71,Alan Steiner,0,0
(Blank),72,Alan Steiner,100,150.8
(Blank),73,Alan Steiner,0,0
(Blank),74,Alan Steiner,93.75,85.9
(Blank),75,Alan Steiner,100,0
(Blank),76,Alan Steiner,100,95.5
(Blank),77,Alan Steiner,0,0
(Blank),78,Alan Steiner,85.71428571428571,93.25
(Blank),80,Alan Steiner,50,104
(Blank),81,Alan Steiner,0,0
(Blank),82,Alan Steiner,3.0303030303030303,0
(Blank),83,Alan Steiner,0,0
(Blank),84,Alan Steiner,38.095238095238095,124
(Blank),85,Alan Steiner,0,0
(Blank),86,Alan Steiner,41.17647058823529,59.8
(Blank),88,Alan Steiner,60.3448275862069,100.05
(Blank),89,Alan Steiner,50,59
(Blank),90,Alan Steiner,39.63963963963964,89.60000000000001
(Blank),91,Alan Steiner,0,0
(Blank),92,Alan Steiner,35,75
(Blank),94,Alan Steiner,17.647058823529413,118
(Blank),95,Alan Steiner,0,0
(Blank),96,Alan Steiner,2.564102564102564,63
(Blank),97,Alan Steiner,0,0
(Blank),98,Alan Steiner,0,0
(Blank),100,Alan Steiner,93.33333333333333,100.2
(Blank),102,Alan Steiner,60.909090909090914,120.24999999999999
(Blank),104,Alan Steiner,6.61764705882353,145
(Blank),106,Alan Steiner,0,0
(Blank),108,Alan Steiner,9.523809523809524,129
(Blank),110,Alan Steiner,10.714285714285714,85
(Blank),112,Alan Steiner,0,0
(Blank),114,Alan Steiner,94.11764705882352,54.900000000000006
(Blank),116,Alan Steiner,98.50746268656717,114.39999999999999
(Blank),118,Alan Steiner,100,103
Consumer Tradeshow,34,Alan Steiner,0,0
Consumer Tradeshow,44,Alan Steiner,0,0
Consumer Tradeshow,46,Alan Steiner,0,0
Consumer Tradeshow,48,Alan Steiner,0,0
Consumer Tradeshow,50,Alan Steiner,0,0
Consumer Tradeshow,52,Alan Steiner,0,0
Consumer Tradeshow,54,Alan Steiner,0,0
Consumer Tradeshow,58,Alan Steiner,0,0
Consumer Tradeshow,60,Alan Steiner,0,0
Consumer Tradeshow,62,Alan Steiner,0,0
Consumer Tradeshow,63,Alan Steiner,0,0
Consumer Tradeshow,64,Alan Steiner,0,0
Consumer Tradeshow,66,Alan Steiner,0,0
Consumer Tradeshow,68,Alan Steiner,0,0
Consumer Tradeshow,69,Alan Steiner,0,0
Consumer Tradeshow,70,Alan Steiner,100,0
Consumer Tradeshow,72,Alan Steiner,100,98.5
Consumer Tradeshow,74,Alan Steiner,100,136
Consumer Tradeshow,75,Alan Steiner,0,0
Consumer Tradeshow,76,Alan Steiner,0,0
Consumer Tradeshow,77,Alan Steiner,0,0
Consumer Tradeshow,78,Alan Steiner,0,0
Consumer Tradeshow,80,Alan Steiner,0,0
Consumer Tradeshow,82,Alan Steiner,0,0
Consumer Tradeshow,83,Alan Steiner,0,0
Consumer Tradeshow,84,Alan Steiner,0,0
Consumer Tradeshow,85,Alan Steiner,0,0
Consumer Tradeshow,86,Alan Steiner,16.666666666666664,0
Consumer Tradeshow,88,Alan Steiner,50,140
Consumer Tradeshow,89,Alan Steiner,0,0
Consumer Tradeshow,90,Alan Steiner,66.66666666666666,84
Consumer Tradeshow,91,Alan Steiner,0,0
Consumer Tradeshow,92,Alan Steiner,0,0
Consumer Tradeshow,94,Alan Steiner,0,0
Consumer Tradeshow,96,Alan Steiner,0,0
Consumer Tradeshow,98,Alan Steiner,0,0
